shower:number_of_pixel,shower:width,shower:length,shower:delta,shower:psi,shower:skewness,shower:kurtosis,shower:phi,shower:miss,shower:r,shower:cog:x,shower:cog:y,shower:size,array:num_triggered_telescopes
104,0.1888346650038429,0.3307343960549939,-0.34046231093264867,-0.34046231093264867,0.6071702163870341,3.080229627808032,-0.5987411303432766,0.0940149062578476,0.3680842115478364,0.3040544066972179,-0.20745337924168694,2206.3919548170006,9
201,0.3206864772307007,0.3821036137646146,0.04437247829816226,0.04437247829816226,0.08010875829004012,3.833905470753595,0.09133470829684408,0.005464836919335511,0.11640942465565565,0.11592421670329235,0.010617444626127483,4254.239095746726,9
167,0.2666340388594079,0.41250561718017587,-0.27336975780763223,-0.27336975780763223,0.2997051044660198,3.0851468325463864,-0.44002293485052957,0.04400223140390833,0.26526091585229705,0.23999266344528622,-0.11299059682662531,4141.197877905484,9
8,0.025775401346303364,0.02790716593467801,0.6578660580872111,0.6578660580872111,1.4866997365774097,2.281657339026557,0.634251685188576,0.0016300629398739795,0.06903483968850978,0.05560862336742681,0.0409083133115742,143.30442752788932,9
201,0.20756571853942704,0.3808008388578366,0.16053435643590233,0.16053435643590233,0.3468115174687299,3.9961392122421593,0.11524188553132425,0.011676310937490034,0.25788621830485414,0.2561756589388218,0.02965355558511213,5870.27614150035,9
327,0.2136943429978866,0.22624613085013132,0.6722024248041623,0.6722024248041623,0.6850743412249768,3.6299421298370502,0.9543671629430933,0.07416990147985446,0.2663809729155729,0.15400156276665503,0.21735303401810427,9305.330499932046,9
162,0.33797035503790673,0.3687355832753057,-0.5725398725576529,-0.5725398725576529,0.36637696079359033,3.315320860275338,-0.7083279836316385,0.015217236444438715,0.11241117300589104,0.08537074314636066,-0.07313075981554192,3424.114018323276,9
13,0.008331083378063304,0.03846964079361348,0.37744630941045115,0.37744630941045115,1.671962243800652,2.9014112175843727,0.3178491148110127,0.004031270842658139,0.0676820151381126,0.06429181070814771,0.0211522634491774,243.5338135322712,9
210,0.2503023294612441,0.2514092759473917,0.7511139464462319,0.7511139464462319,-0.1799734490430242,3.8313302545346506,0.9440994609220152,0.023890980329497113,0.1245685419399623,0.07305602739821615,0.10089667240221174,4833.725465502357,9
151,0.30513711102447333,0.4611216244257071,1.4669601423471414,1.4669601423471414,0.47816453707128087,3.19642403746899,1.4459556579098982,0.004475045188784865,0.21306756066339433,0.026530457565568096,0.21140936646329275,3208.501242602092,8
0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,8
265,0.2712004271090845,0.34653934108917284,1.1394512518216302,1.1394512518216302,0.4472890723373904,3.412792886353477,1.2591629003369151,0.036449823827506625,0.3052086386494094,0.09358117915870318,0.2905079620483619,7112.965455714538,8
416,0.21200598465868117,0.2589964595848383,0.5772591443654949,0.5772591443654949,0.3876832571179625,3.467411627358324,0.9110076104608996,0.0726892734171867,0.22189306733889644,0.13600933916865093,0.1753225398856944,11436.867395587127,8
199,0.2688228220458816,0.29956089590222473,0.5249627113662595,0.5249627113662595,0.12325019226724131,3.909089259031539,0.5157449736534372,0.0012084048571648015,0.1310974565932052,0.11404502773129974,0.06465504446657197,4381.3225953180645,8
137,0.37967014601897675,0.4740250372137227,1.4207662305110536,1.4207662305110536,0.4914494637348901,3.219240808128569,1.5793799925817409,0.015304615396798648,0.09689561067491881,-8.317093248618609E-4,0.09689204109556357,2862.384226242001,8
502,0.31670298305516936,0.33017423746882735,0.9594546371386439,0.9594546371386439,0.43414578932425607,3.5411722806696604,1.12239699668457,0.04057738970425798,0.25013448894607127,0.1084392188751528,0.22540673985056206,12153.597655818765,8
279,0.19676994535291756,0.28496288620983123,0.41523000827552736,0.41523000827552736,0.8800246291049275,3.833568534376908,0.6118377894624135,0.0520306520790834,0.2663545348937652,0.2180361773885791,0.1529868086086185,8976.780046241776,8
0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,2
0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,2
5,0.0044213421494003705,0.03377426147189501,1.0917959435598286,1.0917959435598286,1.45620758644203,2.160598047912266,1.101770919720686,8.156098344909889E-4,0.08176694831599028,0.03696006329255109,0.07293687379042539,91.2381266733201,2
6,0.010492320065065818,0.014590168953346604,0.9227927904233392,0.9227927904233392,1.628520409621793,2.836585233490324,1.0105849846012946,0.004586338332183855,0.05230801197676924,0.027794659694197237,0.04431235729957956,108.36697367662728,2
154,0.35902026128608333,0.3809029839296006,-0.5518575412682171,-0.5518575412682171,-0.14650707309674285,3.4058179686698584,2.664499679486942,0.008423620553364819,0.11277365249279764,-0.10018062211085724,0.051785515832594595,3780.2623711005567,5
29,0.30431863650724794,0.3215613318769346,-1.2965019526928345,-1.2965019526928345,-0.29655245628628357,3.707764195564216,1.3392521823731793,0.09766344163012042,0.20155862436969565,0.046253820797821414,0.1961796705048897,516.8648570384844,5
110,0.3436265535139973,0.3786338170154257,-0.44509064873481297,-0.44509064873481297,-0.18367668754357033,3.8556278935226733,2.591612815065387,0.004790675460426037,0.04575753758918724,-0.03900990505551631,0.023916094032794866,2237.819461404132,5
107,0.28523995698631754,0.4381643453477414,-0.07178778126665848,-0.07178778126665848,-0.15955680751803591,3.2929508901405113,-2.7528858733846735,0.03381334828236393,0.07608914814001236,-0.07041289414967677,-0.028837177430170943,2132.895043017802,5
79,0.36768517101839965,0.36778388590758126,-0.8092989709054765,-0.8092989709054765,0.015140644010842643,3.724815951033276,1.6145770875999332,0.03792600768418128,0.05766755720583845,-0.0025239230575356338,0.05761229874330906,1533.3953496033057,5
157,0.34735103630552727,0.3537466981363287,0.6660184128384437,0.6660184128384437,0.04081518499501141,3.491467175755115,1.1943533718499169,0.06262747086337665,0.12423718278152589,0.0456714305649076,0.11553786399118299,3250.7316902135804,5
109,0.37424131676273537,0.3831032195837289,0.13126065069785947,0.13126065069785947,0.1984499080354426,3.696243740454969,1.0472126726296758,0.015493402279473883,0.019534191105533182,0.009766839740767624,0.016917253430319412,2440.9536966529104,5
10,0.00826065034016067,0.011440337155520243,0.9324503819052302,0.9324503819052302,1.5582734412500556,2.5291268453596105,0.9745220613119473,0.001626078115460606,0.03866158750072981,0.0217109394929822,0.03198989613000726,215.3470931366872,5
5,0.004002830081959093,0.03562217818065374,1.3359482590420555,1.3359482590420555,1.4840108376473649,2.2553285011056907,1.3395197155901988,1.978773049554034E-4,0.055405329157099385,0.01270002788054722,0.05393013805693298,96.12800801949106,5
2,0.0021842449686794775,0.02708136186596173,-1.3390628553621697,-1.3390628553621697,-1.4148319769491438,2.0023378766565134,1.8012999359093889,5.261535309348934E-5,0.042781509423753424,-0.0097741991302165,0.04165000095963478,33.70583555816134,5
4,0.004052464178824286,0.007278741382780345,0.661231252174708,0.661231252174708,1.4257318207080747,2.0442746474155897,0.657194353695906,1.4195898266897662E-4,0.03516545411997314,0.02784081738201949,0.021482505695681248,103.81364273108176,7
91,0.3860983418037816,0.3905014238078198,0.6178989879061058,0.6178989879061058,-0.1403775146556066,3.8749457116033104,-0.5735508942650632,0.048633118429540226,0.05235521538541494,0.04397730738769865,-0.028408889682299356,1852.3106468014453,7
100,0.3308738450728589,0.3948932791237852,0.36283640952292723,0.36283640952292723,-0.20570306136921057,3.2235926880293984,0.18463849840252622,0.015835486212864104,0.0893366573029617,0.08781817385191877,0.016401423090116024,2004.0991392098572,7
2,0.00579443664324624,0.037785482104125974,1.3803793291262567,1.3803793291262567,1.6742784318987627,2.9176957645155834,1.3208361644091704,0.0031607317564813094,0.05311441228623145,0.013138665711001803,0.05146373728992405,55.14827471999145,7
115,0.3161215349857355,0.3263658685153782,0.250651317873802,0.250651317873802,-0.34037056335424276,4.884828061825452,1.0293511625018115,0.06977072476745878,0.0993383285592851,0.05119648952117845,0.0851294483810411,2878.5266444451568,7
125,0.3056278420751516,0.319137276989926,0.6474866457457823,0.6474866457457823,0.048252052778915665,3.1576180159981844,0.2322131713161215,0.040635725072458974,0.10072305007709818,0.09801958877394407,0.023179582252933848,2501.9160893399003,7
11,0.0053576858655393035,0.023947017124647373,1.442887059331258,1.442887059331258,1.7327960379846497,3.055578416996594,1.415646015859108,7.834957814764312E-4,0.02876514964270646,0.004445038489601538,0.028419631714595748,284.3249031772402,7
30,0.23158550055457378,0.3382578568419367,1.1092495114975853,1.1092495114975853,0.7489848676462483,2.731894957267546,0.7757005564669288,0.12735076483153,0.3889779190591861,0.2777032656545338,0.27236871655978073,845.8004125827225,14
94,0.20804964414795785,0.22041069107562522,0.6726991864817136,0.6726991864817136,0.9437781213332451,2.9779818114890864,0.6448688020480878,0.010120172087241601,0.36368446961589623,0.2906488583871596,0.21860840459148997,2709.907081373475,14
117,0.28027998883034255,0.2803785565165042,0.7958198137858541,0.7958198137858541,0.26581265843790514,3.120351864125393,1.1646033698756213,0.050193561156055395,0.1392405022137205,0.05501600118812327,0.12791073868130667,2462.8353580922453,14
137,0.30148958501480194,0.3329046742418045,0.32881840107339083,0.32881840107339083,-0.7417997111532852,4.715721132661834,0.955779468646125,0.06954757505322248,0.11854299530581373,0.06839602364188421,0.09682161786529386,3763.249937147901,14
148,0.2849817788525868,0.28545717663155395,0.8225251343941818,0.8225251343941818,0.12965659485015077,3.725203860130645,1.1792997766640858,0.06891502879569487,0.19732076783160757,0.07529211191683642,0.1823912917349887,4404.649897179581,14
122,0.29796923370738704,0.31024219294150995,0.6002348114254107,0.6002348114254107,-0.13617646971223524,3.772884635468617,0.7292218216046066,0.012149523590380417,0.09445353450897785,0.07043335086291011,0.06293340343141209,3238.2141898593554,14
164,0.27264922722431567,0.28533110532395217,1.0568510289694122,1.0568510289694122,-0.4940084102868698,5.237303055040447,1.5463959106448257,0.04545584115039708,0.09666842760624617,0.00235851581026298,0.09663965179488591,5296.677884725485,14
128,0.32217716142290437,0.3806453391967515,1.515638767659645,1.515638767659645,-0.016888056476943317,4.77878612514784,1.7537198573244168,0.009676924036741733,0.04103203287891686,-0.007463936098023483,0.04034745816158852,2703.617652195546,14
123,0.35248687081468344,0.41130915393767925,1.1698325375373004,1.1698325375373004,0.21446997193275844,3.4224776493435347,1.1677871127369965,2.5406666759111445E-4,0.1242122637373764,0.04871458967976038,0.11426099603581327,2538.7484947391686,14
118,0.3431936213888012,0.356381254505259,-1.3197446321769155,-1.3197446321769155,0.12176726654888585,3.918310977400893,2.4650362004267956,0.08761374548030093,0.14608386827569955,-0.11390646873502219,0.09146481810351643,2864.317870679391,14
95,0.36968813901716785,0.37341752782759313,0.6748663730726027,0.6748663730726027,0.08530134316164081,3.5481537717039333,0.8780570407647944,0.013671283427414567,0.06774824755701417,0.04326724587133045,0.05213224032934241,2049.8143130595568,14
133,0.26395923264616133,0.28460953505232717,1.035512075077908,1.035512075077908,-0.20425686463872725,4.753297274887503,2.2167571166698563,0.05987298526287289,0.06472198464181382,-0.03896042953867832,0.05168191391712256,3439.026509563101,14
138,0.29726350563051945,0.4250036658755817,1.5403802991832367,1.5403802991832367,-0.07337349363052267,3.538434683130948,1.2827740246691488,0.04930149501700508,0.19351636207758663,0.054969590227511286,0.18554494480303985,4077.899939807211,14
5,0.0020180916768792493,0.03432999971348473,0.2808469672573272,0.2808469672573272,-1.447965396070731,2.125502737381118,-2.858820907287722,1.0944354337384183E-4,0.056860350412688,-0.054602184801697505,-0.015865083168232756,118.57838634829076,14
140,0.38732082811430496,0.39518248470153833,0.15354588984448378,0.15354588984448378,-0.18899617528258972,4.301595477967841,-1.7743477384081268,0.08502532101935174,0.09075026274155391,-0.018345046770763297,-0.08887670924735892,2742.167671437157,2
2,6.335133814917137E-4,0.045266495686732,-0.28454761753670366,-0.28454761753670366,-1.417665961194702,2.013043743779601,2.856569804841497,3.608438880835155E-5,0.07593017732497452,-0.07286679165649787,0.021350000053644184,49.30216717390071,2
0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,2
10,0.009116155446786515,0.050152688245226895,-1.5232055187830782,-1.5232055187830782,-1.4772252406046515,2.461194640034695,1.7088608056911445,0.005483386361558714,0.06069029977634744,-0.00835257961386132,0.06011278483598166,191.70076312121796,2
147,0.3333885703992025,0.3711860264524928,1.227335024952216,1.227335024952216,0.2935850219725999,3.4920891118897637,0.3981005230017986,0.07976929389121844,0.10817428961071235,0.09971495449229031,0.04193572204437097,3169.259411463364,2
102,0.36397220112065903,0.44031397411567147,-1.5038056243419171,-1.5038056243419171,-0.17396975165392947,3.2962051174408766,0.2602647362813552,0.03662083878351436,0.0373156318692252,0.036058911754745064,0.009602669673744048,2027.196627246267,2
