shower:number_of_pixel,shower:width,shower:length,shower:delta,shower:psi,shower:skewness,shower:kurtosis,shower:phi,shower:miss,shower:r,shower:cog:x,shower:cog:y,shower:size,array:num_triggered_telescopes
134,0.3874336069446566,0.3886048957920447,0.7127931210685199,0.7127931210685199,-0.09678996302245013,3.8682375973312664,-2.414904161841593,7.095118070069008E-4,0.05106266368306427,-0.03816314499546699,-0.03392594857133244,2616.1870446360426,2
36,0.28160355058726927,0.385662803629732,-0.21707595833945462,-0.21707595833945462,-0.678624686615283,4.111919827623427,-1.1714045827486184,0.15181497091542243,0.18606468578276666,0.0723527470678638,-0.17142096513312896,689.2689643819175,7
28,0.2865057601653753,0.2872157361077782,-0.8208296799489837,-0.8208296799489837,0.8103822013605199,3.7808138045154425,-2.0716447336563544,0.14888740202567147,0.15684884407062438,-0.07531409581750799,-0.13758396293711803,534.2647121880375,7
96,0.3350489662419492,0.35698541867114975,-0.286043833885852,-0.286043833885852,0.3004531861414364,4.949698527334429,-1.1321589635131448,0.0420153938474541,0.05611698698453374,0.023833233541915452,-0.050804460504554574,1880.994351784443,7
129,0.3834420307089532,0.3951343609008306,1.537449466221152,1.537449466221152,0.3155036310426161,4.311989676862103,-1.2474064409521306,0.009741138924666182,0.027894125483749897,0.008864266236059064,-0.026448195034811897,2585.1467919341517,7
114,0.3493486643405717,0.4089796175314312,-0.29696986492001687,-0.29696986492001687,0.0695608010930045,3.9723498432051474,1.3448312718709543,0.02797707991514852,0.028047754157827596,0.006284014837701418,0.02733473377989044,2241.7468104918094,7
123,0.35108430002500296,0.37982921471544107,1.245228904024136,1.245228904024136,0.17354100785005852,4.024764734276802,-1.4873114074847449,0.013756466508765499,0.034586577641219085,0.002884104678064686,-0.03446611804566974,2569.5817296110763,7
125,0.3807027236649511,0.38076101186648253,-0.7583522642865332,-0.7583522642865332,0.08067363241001332,3.9093530992686016,-0.4901126415865431,0.004123909939351245,0.015559903046539795,0.01372818878534667,-0.007324439602563483,2449.40628252935,7
29,0.23612868140289933,0.23852026601276932,-0.7372130225866681,-0.7372130225866681,-0.09079453642205393,3.614867065644772,-0.8239088967567239,0.014876171883038313,0.17180544861210126,0.11671741094388312,-0.12607203558030655,558.4274090542638,4
106,0.37209297792445206,0.39075627601358237,-0.20104761102290986,-0.20104761102290986,-0.02503295025729105,4.679138633346268,-0.9452052381209823,0.019844960383009726,0.02929783934252538,0.017156126858893856,-0.02374933054513261,2205.37504566993,4
111,0.3108784087472704,0.3702660662982203,-0.2029017141184344,-0.2029017141184344,-0.31598366324048455,4.486580391483872,-2.1457484050655706,0.02202225143976683,0.023639578165612844,-0.012855074350232287,-0.019838768089226695,2243.7826373282965,4
106,0.3636789167777972,0.3856986411988848,0.1495634908018664,0.1495634908018664,-0.19380756156665696,3.9988980884254066,-1.8559579222917957,0.04115907716991009,0.045380064901587476,-0.012765980625125007,-0.04354744572476352,2002.6079757347006,4
38,0.3158812116061291,0.3801595882662351,1.1895725666887684,1.1895725666887684,-0.10339906926209338,3.687934390053034,2.226731369989774,0.12689475331339287,0.1473870891010015,-0.08989146095662492,0.11680102431378818,750.8904896290609,2
110,0.31670774608165975,0.31684891958022576,-0.8015144987110319,-0.8015144987110319,0.024510650353704987,3.8180947637890696,-2.600907109032052,0.037983907164481315,0.038998433814715905,-0.03343554187335918,-0.02007342471118523,2249.1038875966024,2
32,0.275591714211159,0.3546945695902955,-0.07260443902928287,-0.07260443902928287,0.8653984647761339,5.021689153560169,-2.0474254908902294,0.11727156328912808,0.12754031394798715,-0.058513792532111246,-0.1133254947726246,589.7781466670884,2
27,0.30449580111532965,0.3055248842137616,0.6941674004259505,0.6941674004259505,-0.3934057737570108,5.472155437127161,-2.2025151412735906,0.044483569000861624,0.18346075987386715,-0.10833958454613414,-0.1480553438207071,535.5129259517636,2
22,0.20376379088363877,0.22526615568777975,0.6671367215647173,0.6671367215647173,0.615817187687899,3.645523916100263,1.8243857188000945,0.005277393627605304,0.0057632276257640076,-0.0014458794950624662,0.0055789089571463115,436.6714836023003,4
38,0.22619592677978706,0.28810487523571393,-0.15325661433182755,-0.15325661433182755,-0.15559381973793487,7.58240455963513,-1.6896626557974874,0.1255937573471792,0.1256680633126152,-0.014902549895747772,-0.12478131327786308,815.0890213077105,4
112,0.3632875350095382,0.3688679753942824,0.5599379510738466,0.5599379510738466,0.014445870676704152,3.8736299244774255,-1.9331829820179904,0.04666454305857254,0.07726313494972782,-0.027390313752124706,-0.07224515717209024,2169.6496474152814,4
87,0.3330126012326348,0.3551620570169838,1.1829145946797168,1.1829145946797168,0.31017866257810545,4.431670850813153,0.7588474913257452,0.0070984394193039655,0.017251385002598853,0.012518114169006434,0.011870429737781737,1769.734746887928,4
100,0.30988050448394894,0.415511296637143,0.011744690424771541,0.011744690424771541,0.2533738506570392,3.6265516853174375,0.5367369983443508,0.004602838321392566,0.009183519592291722,0.007892149036387068,0.004695850901536439,1926.3920375824887,4
25,0.22469667636938565,0.2581717940818998,-0.2762764043243448,-0.2762764043243448,1.721675231164775,7.436980984245154,1.8627253644956527,0.09668002159029196,0.11470363010206691,-0.033011725445106894,0.10985057460809512,553.2886138807879,4
29,0.1275655986239205,0.31241597380683256,-0.24504063717610045,-0.24504063717610045,0.3122028145797149,7.256474158510459,2.757416283096907,0.012290140495186124,0.08861766545441152,-0.08215809694677097,0.03321351737884719,724.6464660932229,4
30,0.18848707316496027,0.18873094525949588,0.8005948990018308,0.8005948990018308,-1.0194214721787873,4.947841380127228,-2.5664356024704373,0.011175228464619888,0.04999360654670155,-0.041949979319787285,-0.02719485117840911,772.50116278665,4
9,0.001808457191975256,0.010814698817112155,-1.0761419160390948,-1.0761419160390948,-2.311349154449455,6.04978702011886,2.0496622113053005,3.4711910783533626E-4,0.021986442835771506,-0.010130757556033593,0.019513365161127807,237.50428720897204,2
6,0.0013774202876673386,0.008615414019744612,1.1569454737776204,1.1569454737776204,-1.7802445775067477,3.523839894233886,-1.974915857763581,1.59791753759544E-4,0.016420613252700444,-0.006456738935478184,-0.015097915813576437,291.0470929418409,2
13,0.00212812265400905,0.011899588316706266,1.243112298492185,1.243112298492185,-1.9095913622801404,3.9913700153837226,-1.897175888714041,2.344383664543692E-5,0.017971979645902334,-0.005762101071068151,-0.017023226593085198,513.6190788753598,2
129,0.36962861286105736,0.40818410516404363,-1.188795255803618,-1.188795255803618,0.12090302695514088,3.538833570902877,3.026246053550253,0.05042155544168582,0.057372127415189766,-0.056990886957225526,0.006603015066884999,2660.9233163392314,2
11,0.0023622603972704827,0.005826943348363624,-0.9424101118354767,-0.9424101118354767,1.8053467817468403,3.5433683390131177,-0.9492062878859785,1.4961505018152004E-4,0.022014762538936587,0.012819824173570981,-0.01789697957210911,268.8112273502984,2
6,0.0035420279738281606,0.01586151953504684,0.023562227733685027,0.023562227733685027,-1.7034259088749266,2.988195710072834,3.107863359302197,0.0011519591650193959,0.02011797816799941,-0.020106535490124314,6.784365500711309E-4,129.04047083472827,2
34,0.36133015331834084,0.36133364394505413,0.7907245033709647,0.7907245033709647,-0.6382810055376577,4.128335605109427,0.8141494017611148,0.0011752596850936544,0.05017597749894923,0.03444516366004717,0.03648505746751162,764.9376721767399,2
33,0.274952105851918,0.298785824254337,0.5601294421913391,0.5601294421913391,0.4254087087559277,4.799730905310791,1.1577369866648932,0.09943278540789399,0.17671715694113918,0.07093660701588955,0.16185472295374165,703.9032206729798,2
103,0.3684509161106888,0.3702758691847809,-0.7024035891057294,-0.7024035891057294,0.046686082351295656,3.6599892640439857,2.744409810564206,0.023269819750446945,0.07743604404010695,-0.07140798797217277,0.029953967522640686,1948.7530394187756,3
30,0.22928422517649127,0.3501851371830461,1.2925102965756532,1.2925102965756532,0.8187482217845126,4.492986615528247,3.0004923126809198,0.17278774612676673,0.17442651956753494,-0.1726930429650197,0.024530055848397746,552.467336609092,3
98,0.37434374330384496,0.3855346370239054,-0.25659608342989787,-0.25659608342989787,0.23448258131738645,4.552764644077247,0.14376489482429367,0.027613770334505013,0.0708498105461609,0.07011889658348672,0.010150664822620522,1901.7604785583667,3
35,0.19205081363162083,0.28867713179493415,-1.121663808060889,-1.121663808060889,-0.17826160821990703,3.8625760857072517,2.3043463055100983,0.04838554860776217,0.17243703138706432,-0.11544845149819388,0.12808663021663338,743.4028753426121,4
32,0.19842267410858647,0.20305110682142077,0.6692467988795153,0.6692467988795153,1.6567262858208722,7.529746480859035,2.3677896857200236,0.12151129556661773,0.12250956492133155,-0.08762595920569115,0.0856170822353606,972.9925250579734,4
38,0.2899328435341061,0.2929636403565259,-1.4262599234764952,-1.4262599234764952,-0.02160985054604844,7.207103165930474,1.8898266187991861,0.00936720593528469,0.053955534148344454,-0.016922933777622398,0.051232938404813085,953.7001275316691,4
88,0.3309219987570384,0.3323740657200881,0.6981741183486019,0.6981741183486019,0.6516856311546315,5.101980668075847,1.1001924492297293,0.016795896177045272,0.04292589478606568,0.019463656709793255,0.03825961984478806,1751.217532717719,4
114,0.35550194132104995,0.39380208677610645,-1.4158941143823236,-1.4158941143823236,0.4005825442906704,4.391457061065928,-2.6030914971322066,0.020862312214059136,0.022497335249623024,-0.019313474728213077,-0.011537754862043366,2240.38611951887,2
112,0.3444279303915795,0.3745144581644002,-1.1033497382350625,-1.1033497382350625,-0.25644980915392723,4.105079814011628,1.0438565264502542,0.04070193380021202,0.048545723938894385,0.024413189030995687,0.04196049944993762,2199.414633196515,2
6,0.007058783174857554,0.007252997771037309,-0.6794222491606291,-0.6794222491606291,1.326930201938538,2.5544977173321284,-0.11547779996711866,0.006577687517249913,0.012305691368408507,0.012223733556019531,-0.0014178779940339505,120.26793685537886,2
6,0.0017827384312930968,0.010252229723991119,-0.09336466478011822,-0.09336466478011822,-2.014577253259309,4.362540943407982,2.9970944686715355,6.016211217958517E-4,0.01177081824786359,-0.01164814619081896,0.0016949491265369067,167.27062745308262,2
38,0.29235996916155893,0.30408841725115504,-1.0668694657684665,-1.0668694657684665,-0.60419696343098,4.799770404065386,1.6545541845576655,0.015924498540502496,0.03903878950788965,-0.003265983565797323,0.038901933597049604,784.6148358283049,3
30,0.24981354485396237,0.25030030224522026,-0.7465492035066422,-0.7465492035066422,-0.07267423371778742,4.577261199450431,-1.587826837642773,0.03264159574299325,0.04378511358542349,-7.4564680631704E-4,-0.04377876405894376,557.9641969221971,3
25,0.3108953975449533,0.3619322766674201,0.13005799087981412,0.13005799087981412,-1.3611139583663436,4.007256185298999,-2.959165016816269,0.004559143283768794,0.0870967874993105,-0.08565151867894517,-0.015800877845561546,532.5115276843785,3
2,0.0019285964029063993,0.03320134524590678,0.12616239386986106,0.12616239386986106,-1.4143221601140028,2.0004107036974723,-3.015831640280103,1.946008982136939E-5,0.048482891985592,-0.04809999838471413,-0.0060811981284183666,38.18300472828725,7
18,0.002370510481656171,0.031607964006598065,-1.4380657921440003,-1.4380657921440003,1.773960918692216,3.4281651727941758,-1.423139991452737,6.293840516646804E-4,0.042169089234900016,0.006203932278616325,-0.04171023029405739,430.83604694917403,7
3,1.3717447360245432E-4,0.03926581449231054,-1.5341354861596201,-1.5341354861596201,-1.4326522903628507,2.0687858256668945,1.6077881334883795,1.8345553615566525E-5,0.05543031829283697,-0.0020500000100582834,0.055392397366461565,49.283978210241976,7
0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,7
158,0.3416176972575965,0.3685762775606738,-0.5007097588360899,-0.5007097588360899,0.49063844882008933,3.6350245681336406,-0.914236803383952,0.05141752834143579,0.1279547275500728,0.07810296160514604,-0.10135255147710118,3406.6262188837673,7
87,0.00474062188746811,0.009757482421288032,0.9815521099713886,0.9815521099713886,2.922766130534421,11.807868326783526,0.9766588118009059,9.619920141848658E-5,0.019659457072263055,0.011005251625777234,0.016290447784805717,6784.047965549695,7
17,0.0025077019364525936,0.030015527505668903,-0.11212770945287247,-0.11212770945287247,1.7313697242026105,3.2002748742008604,-0.11179740695481896,1.3106988092324669E-5,0.03968177173316397,0.039434045424519594,-0.004427083615638665,366.79359514275706,7
99,0.1003147211098387,0.2899097071353465,1.2281844542667835,1.2281844542667835,1.2209026083580208,2.6584631484900973,1.2059866279334193,0.009825030630593052,0.4426486359251276,0.15792442808111762,0.4135186693507659,9208.794653210241,20
265,0.0625323155972601,0.07559785259498474,0.8626059194946634,0.8626059194946634,1.8390754560933185,4.183877452339535,0.8627828902410335,5.8701311771845834E-5,0.3317006526913669,0.21571354268132428,0.2519781548066246,59693.4260654525,20
84,0.12055772927916857,0.1615318734284503,0.6295286278847719,0.6295286278847719,0.983307812922916,2.843526024781409,0.6811185178865486,0.021858152501077543,0.4238786220524612,0.3292981257352735,0.2669004133011585,6138.777513801869,20
276,0.13410141067064266,0.2523249922511935,-0.08432968618854435,-0.08432968618854435,1.1018510309842873,7.636719505229581,-0.011009432481529042,0.01422881068035481,0.1942378352779116,0.19422606384554336,-0.002138405133746036,23314.35580430834,20
100,0.2790759612037798,0.34764708054014176,1.1450650941235905,1.1450650941235905,0.3348765891586372,3.4882737245883897,1.106954937750451,0.009593775539466479,0.25179897313424315,0.11265156434093526,0.22519402284030418,2615.6486348662393,20
332,0.12532096530724499,0.19119545362486645,-1.2132616736066344,-1.2132616736066344,-1.9208362145539102,8.834317492139794,1.8551618358609834,0.013537605985628958,0.1851831551514589,-0.05195285605558849,0.17774617210932167,31927.899197466082,20
175,0.19844045796606563,0.3872572088937147,-1.518265071040946,-1.518265071040946,-0.10090843452228157,3.9058467309547154,1.6895033253724194,0.01578366854602575,0.23868556377582825,-0.028267150518457934,0.2370058365453303,6490.849493751353,20
158,0.27187389650058086,0.34817374473546514,0.3629295293782083,0.3629295293782083,0.30993414010366327,4.104814505019262,0.24882823381642036,0.026541988770299257,0.2331232822149913,0.22594347118931002,0.05741090956966199,4564.885359849559,20
163,0.34206192325389195,0.3454300574822531,0.8827066401566983,0.8827066401566983,0.44459685003948635,3.2981963379014254,0.5636444922249401,0.05171185947361048,0.1648574637472159,0.1393562536246965,0.0880784759680472,3861.0294252397503,20
165,0.20311833712187097,0.20523946234436544,-0.740245215675195,-0.740245215675195,-0.243410944161183,3.7619736673059228,2.4216753293588233,0.004767173255320537,0.2345300594491714,-0.17633382718484047,0.1546309483110632,6044.016921832366,20
109,0.3739830695600212,0.4171831487832357,0.2869390930855277,0.2869390930855277,0.6815673083165685,3.6678003587696275,0.6453551323334492,0.03259353829646574,0.0929143110592077,0.07422796196108078,0.05588630299734945,2178.7225959950015,20
300,0.11338273901922072,0.20189982471530457,1.2384320883720128,1.2384320883720128,-1.3325720259507914,7.993050789639763,-1.9031642354689233,6.910850740689464E-7,0.18829367451578485,-0.06143688561196802,-0.17798881130272848,28294.14301062961,20
110,0.3106570275833267,0.46862644852925234,-1.544582313922132,-1.544582313922132,-0.09448617810937933,3.2106222358584904,1.9938584438038,0.05480068161249277,0.14178212792597863,-0.05820929378305044,0.12928205566317816,2150.9026071222893,20
172,0.26854875353696517,0.39573001733115887,-0.20097917078447528,-0.20097917078447528,0.30315194786197996,3.2401469929628117,-0.5235866947579686,0.05774134318254848,0.182125997231632,0.15772684039820412,-0.09106109314968644,4700.736718583709,20
3,0.002241021893507545,0.03763310116373358,1.4366500954258856,1.4366500954258856,-1.42054253100795,2.023193860217435,-1.7060945105830223,6.347438477788826E-5,0.0551015803804086,-0.007432419413676876,-0.054598015550730676,56.313548718031015,20
131,0.32222031805756374,0.35254380052551976,1.0666941440624076,1.0666941440624076,-0.5018730810990162,3.601421395545779,-1.915251962509898,0.028251639239257612,0.17771762636170038,-0.06001245923953771,-0.16727838908735274,2943.343884620654,20
200,0.20797441991151855,0.3093568282104252,-0.05079084475780713,-0.05079084475780713,-0.8098413822379682,4.603974267431504,-3.045195158190403,0.036510018652347404,0.24894757668987638,-0.24779180227633127,-0.02396077345181968,8996.442922700622,20
149,0.31735334521376785,0.33069613347978843,-0.9371641307402375,-0.9371641307402375,-0.3014456398073837,3.316530441706723,2.0431324670177906,0.013509259640296466,0.08411870299934371,-0.038271307652275065,0.07490836538649544,3067.0736262478645,20
141,0.35820816926180415,0.4794952851620376,0.0914043177690634,0.0914043177690634,0.3475783474723578,3.301754444811507,-0.6069313776119282,0.060061092769179925,0.09341576460626713,0.07673190241060909,-0.053279641791422284,2954.395005506799,20
175,0.1818990300383973,0.20503934729118684,-0.9495226931765852,-0.9495226931765852,0.4917778798833027,4.3529971742598565,-0.9956830404708735,0.012418710679415836,0.26912973484998465,0.14638769797738752,-0.22583501956362795,7163.827777893354,20
93,0.35428409854689885,0.37404378597906274,-0.3029204590981855,-0.3029204590981855,-0.011072992926650057,4.162553466192038,0.9138685828940645,0.03852293888961014,0.04106962156287539,0.025080680032946907,0.03252188961918938,1829.0595534711306,3
143,0.30774252805714736,0.3223750752036655,0.471590910446275,0.471590910446275,-0.08436526266353074,5.191343890548226,-0.13105675359890612,0.04162553854755829,0.07343622266043359,0.07280645922512188,-0.009596785593804082,3651.2553138513954,3
128,0.3389167363489926,0.3923106426893824,1.2826902858147937,1.2826902858147937,0.16807966158499021,3.794398672888097,-1.7667953298975612,0.007091648229180257,0.07710252734158615,-0.015015447940396803,-0.0756262920260492,2471.7820956033224,3
5,0.012353652876172736,0.012418299699829223,0.7983185218251536,0.7983185218251536,2.9361631801066452,9.352086386210688,1.6621756912897676,0.016549307613648312,0.021765281577901918,-0.0019861308091589937,0.02167447269426101,108.59360700416693,3
8,0.006560645479175021,0.01920652663131363,-1.1065259649287988,-1.1065259649287988,4.201261810759545,17.97434477695389,-0.6771091376317688,0.0071144955372511205,0.01708815984929483,0.013318293420211845,-0.01070645914428266,206.0536396486835,3
121,0.3641012506987502,0.3786516411186608,0.5765920053500649,0.5765920053500649,-0.23461000863918852,3.1414274681739385,2.110896229160044,0.026622911207175616,0.026640647562051346,-0.01369919844476271,0.022848546222822216,2387.027579286751,3
3,0.0013567664806520801,0.0016991004004401362,0.8615182965089758,0.8615182965089758,1.7218621853417537,3.219808618504333,0.8490653429121359,1.1237597365712604E-4,0.009024275028906022,0.005962203572183026,0.0067741913437092075,166.96533818279644,4
132,0.29171242224159305,0.2940312152987754,-0.6173571306443402,-0.6173571306443402,-0.3440474995230654,6.193820492908495,-0.09595271241324621,0.02606191374295303,0.052322818647432524,0.052082137311958314,-0.005012815998062587,3865.1031344805497,4
96,0.3364987442050672,0.3571452058954778,1.0271925204903052,1.0271925204903052,-0.11598323699247225,3.8153447603991237,0.4076857039819678,0.03616140125238321,0.0622791983096205,0.05717484914625826,0.02469281610492507,1936.7993008259614,4
136,0.3819069807540083,0.3988500765818694,1.2965497704061,1.2965497704061,4.2430493610292714E-6,3.687597006780355,1.5325352356686308,0.01092651441310167,0.046734199872114315,0.00178766524168633,0.046699996688119756,2694.94587680485,4
1,0.0,0.006032754380979354,1.1470580693926795,1.1470580693926795,-1.414213562373095,1.9999999999999998,-1.9945345841971138,0.0,0.012890015085119636,-0.0052999998442828655,-0.011749999597668648,46.37852189018574,2
4,0.0021384436874128704,0.002920962757184962,-0.7094017788534439,-0.7094017788534439,-2.120365030031992,4.852694851618895,2.400405969411162,4.901789399166494E-4,0.015424349419225596,-0.01137804701550203,0.010413961835890809,68.76556382970837,2
89,0.16460514173811666,0.21020577601254972,-0.39275243266411436,-0.39275243266411436,-0.8037106661005334,10.923445757959676,-0.2312520973948821,0.021325228910626902,0.1326202436869886,0.12908991690841645,-0.030396091659527218,4414.092524549573,12
48,0.08098760144955577,0.10526199625133723,-0.940307829411083,-0.940307829411083,0.7084886022547735,4.838539543788251,-0.9006213847577337,0.009302356197668251,0.23445785123244522,0.14562718758604473,-0.18374767002689954,2242.9078525353907,12
56,0.19093143866023865,0.2995655550225167,-0.44130130960148833,-0.44130130960148833,-0.42811033798172243,3.667647559284477,-0.4070035173600017,0.006089090445783904,0.17757074193194386,0.16306518860598618,-0.07029304841273534,1384.2466209394531,12
106,0.37772129610249866,0.39070996136275893,-1.1150620352134104,-1.1150620352134104,-0.10781673223327375,4.218672530691815,-1.1998547393744297,0.002147830905392615,0.025360752837474552,0.009193098909390912,-0.023635877748152893,2173.6203553439746,12
111,0.35205357660931047,0.3651206721329357,-1.212696058206046,-1.212696058206046,0.13470590893726297,4.79105048246704,0.7321834472398469,0.042397493542612796,0.045547414381676095,0.03387436600154436,0.030448223016286687,2526.3656457594034,12
148,0.33725447800257996,0.39212549367393273,1.4079108490537222,1.4079108490537222,0.3026044304560342,3.9747648729963574,1.9588592650411818,0.007296217132023872,0.01393749621908295,-0.005273894171326162,0.012901156580966045,3207.8454887028447,12
106,0.3203803790490626,0.32614927024731627,-0.6150826493828035,-0.6150826493828035,-0.2804808685920957,4.599942309906557,1.5261165184810064,0.04912000011550271,0.05835922754280849,0.0026066116411950662,0.05830098639941938,2470.8733265660435,12
118,0.39850253462659635,0.4121727061251386,-0.17363148256484787,-0.17363148256484787,-0.04642069561798013,3.6873533390629305,1.0846730054430787,0.02048620817996163,0.021528840063677692,0.010058313676967447,0.019034738781058786,2359.3260431509216,12
102,0.2838381439394381,0.2838434484708492,-0.781724991334501,-0.781724991334501,-0.4839429845467129,5.364771254787007,2.825569196013967,0.04409622807545532,0.09819898429298458,-0.0933360524566028,0.030519204248999073,2391.8622705929515,12
148,0.3143358238587541,0.3399183885166748,0.4689717396393177,0.4689717396393177,0.07464433446538443,4.79090812609553,1.0588566538428061,0.010523163060450605,0.0189175225606184,0.009267111007029198,0.01649221978433784,3319.2307404132844,12
122,0.36100681465605333,0.3713458720934422,0.2083143079691842,0.2083143079691842,0.12153421345026508,4.575071430288306,-2.1461322919675645,0.027449288058366536,0.038751481342692365,-0.021085328124004068,-0.032512862749319964,2651.664260068642,12
96,0.337361343695461,0.4004426282039148,0.2561045491366595,0.2561045491366595,-0.20306729221486297,4.128276039784476,0.5191161465600541,0.010670874403751007,0.041043441230308925,0.03563629660087464,0.02036218143029654,1957.3868606765573,12
34,0.29371413317445155,0.4405390725222805,1.2898590608287992,1.2898590608287992,-0.2655862221361714,3.178082348536208,-0.858651369818758,0.11510705029272003,0.13740627672036035,0.08978935771998134,-0.10401132689464868,698.7407685479781,6
127,0.3794480488528699,0.38378683588101214,-0.9461631995556319,-0.9461631995556319,0.04445975267755196,3.8805066214254427,-2.0822869929338905,0.07860218267115048,0.08666095933883203,-0.04241860486452393,-0.07556972829694497,2516.808203854898,6
114,0.3506510504819328,0.35093401923935563,-0.7444378423205393,-0.7444378423205393,0.0020697611186638824,4.229862347488334,0.715178667110514,0.03216088785790658,0.03236068636434125,0.024431544522251443,0.02122059504887899,2358.5590413913483,6
87,0.3646672521236108,0.3711540054502704,0.5494919650581962,0.5494919650581962,-0.15696438619980738,3.7863417475536574,3.0907289265397084,0.039696359551572954,0.0702670025246894,-0.07017612758010049,0.0035725007580356067,1893.924981017924,6
