	#x  y   alt
	50.000000	50.000000	16.000000
	-50.000000	50.000000	16.000000
	36.599998	0.000000	16.000000
	50.000000	-50.000000	16.000000
	-50.000000	-50.000000	16.000000
	100.000000	0.000000	10.000000
	141.100006	0.000000	10.000000
	384.399994	0.000000	10.000000
	679.900024	0.000000	10.000000
	-100.000000	0.000000	10.000000
	-141.100006	0.000000	10.000000
	-384.399994	-0.000000	10.000000
	-679.900024	-0.000000	10.000000
	0.000000	55.400002	10.000000
	298.399994	66.900002	10.000000
	-298.399994	66.900002	10.000000
	-0.000000	-55.400002	10.000000
	298.399994	-66.900002	10.000000
	-298.399994	-66.900002	10.000000
	130.300003	126.300003	10.000000
	-130.300003	126.300003	10.000000
	-0.000000	186.500000	10.000000
	100.300003	198.899994	10.000000
	-100.199997	198.899994	10.000000
	270.000000	206.899994	10.000000
	-270.000000	206.899994	10.000000
	711.200012	273.600006	10.000000
	-711.200012	273.600006	10.000000
	139.899994	283.700012	10.000000
	-139.899994	283.700012	10.000000
	396.700012	299.200012	10.000000
	-396.700012	299.200012	10.000000
	-0.000000	340.700012	10.000000
	655.500000	562.599976	10.000000
	-655.500000	562.599976	10.000000
	126.199997	607.299988	10.000000
	-126.199997	607.299988	10.000000
	380.200012	647.000000	10.000000
	-380.200012	647.000000	10.000000
	130.300003	-126.300003	10.000000
	-130.300003	-126.300003	10.000000
	-0.000000	-186.500000	10.000000
	-99.800003	-198.699997	10.000000
	100.500000	-199.000000	10.000000
	270.000000	-206.899994	10.000000
	-270.000000	-206.899994	10.000000
	711.200012	-273.600006	10.000000
	-711.200012	-273.600006	10.000000
	139.899994	-283.700012	10.000000
	-139.899994	-283.700012	10.000000
	396.700012	-299.200012	10.000000
	-396.700012	-299.200012	10.000000
	0.000000	-340.700012	10.000000
	655.500000	-562.599976	10.000000
	-655.500000	-562.599976	10.000000
	126.199997	-607.299988	10.000000
	-126.199997	-607.299988	10.000000
	380.200012	-647.000000	10.000000
	-380.200012	-647.000000	10.000000
	-0.000000	0.000000	7.000000
	260.299988	0.000000	7.000000
	550.700012	0.000000	7.000000
	-875.200012	0.000000	7.000000
	875.200012	-0.000000	7.000000
	-260.299988	-0.000000	7.000000
	-550.700012	-0.000000	7.000000
	130.100006	225.399994	7.000000
	-130.100006	225.399994	7.000000
	419.000000	241.899994	7.000000
	-419.000000	241.899994	7.000000
	756.200012	274.799988	7.000000
	-756.200012	274.799988	7.000000
	275.399994	476.899994	7.000000
	-275.399994	476.899994	7.000000
	0.000000	483.799988	7.000000
	616.099976	517.500000	7.000000
	-616.099976	517.500000	7.000000
	437.600006	758.000000	7.000000
	-437.600006	758.000000	7.000000
	140.100006	792.299988	7.000000
	-140.100006	792.299988	7.000000
	130.100006	-225.399994	7.000000
	-130.100006	-225.399994	7.000000
	419.000000	-241.899994	7.000000
	-419.000000	-241.899994	7.000000
	756.200012	-274.799988	7.000000
	-756.200012	-274.799988	7.000000
	275.399994	-476.899994	7.000000
	-275.399994	-476.899994	7.000000
	-0.000000	-483.799988	7.000000
	616.099976	-517.500000	7.000000
	-616.099976	-517.500000	7.000000
	437.600006	-758.000000	7.000000
	-437.600006	-758.000000	7.000000
	140.100006	-792.299988	7.000000
	-140.100006	-792.299988	7.000000
	-0.000000	128.300003	5.000000
	1288.400024	134.600006	5.000000
	-1288.400024	134.600006	5.000000
	869.500000	139.100006	5.000000
	-869.500000	139.100006	5.000000
	539.900024	142.800003	5.000000
	-539.900024	142.800003	5.000000
	257.000000	143.100006	5.000000
	-257.000000	143.100006	5.000000
	1274.900024	410.200012	5.000000
	-1274.900024	410.200012	5.000000
	0.000000	424.600006	5.000000
	864.000000	425.500000	5.000000
	-864.000000	425.500000	5.000000
	541.299988	439.899994	5.000000
	-541.299988	439.899994	5.000000
	261.200012	444.899994	5.000000
	-261.200012	444.899994	5.000000
	1223.800049	704.099976	5.000000
	-1223.800049	704.099976	5.000000
	830.599976	739.900024	5.000000
	-830.599976	739.900024	5.000000
	0.000000	770.799988	5.000000
	528.799988	777.400024	5.000000
	-528.799988	777.400024	5.000000
	257.299988	790.799988	5.000000
	-257.299988	790.799988	5.000000
	0.000000	-128.300003	5.000000
	1288.400024	-134.600006	5.000000
	-1288.400024	-134.600006	5.000000
	869.500000	-139.100006	5.000000
	-869.500000	-139.100006	5.000000
	539.900024	-142.800003	5.000000
	-539.900024	-142.800003	5.000000
	257.000000	-143.100006	5.000000
	-257.000000	-143.100006	5.000000
	1274.900024	-410.200012	5.000000
	-1274.900024	-410.200012	5.000000
	-0.000000	-424.600006	5.000000
	864.000000	-425.500000	5.000000
	-864.000000	-425.500000	5.000000
	541.299988	-439.899994	5.000000
	-541.299988	-439.899994	5.000000
	261.200012	-444.899994	5.000000
	-261.200012	-444.899994	5.000000
	1223.800049	-704.099976	5.000000
	-1223.800049	-704.099976	5.000000
	830.599976	-739.900024	5.000000
	-830.599976	-739.900024	5.000000
	0.000000	-770.799988	5.000000
	528.799988	-777.400024	5.000000
	-528.799988	-777.400024	5.000000
	257.299988	-790.799988	5.000000
	-257.299988	-790.799988	5.000000
	1118.800049	1037.900024	5.000000
	-1118.800049	1037.900024	5.000000
	794.900024	1146.500000	5.000000
	-794.900024	1146.500000	5.000000
	512.900024	1202.900024	5.000000
	-512.900024	1202.900024	5.000000
	0.000000	1208.000000	5.000000
	251.100006	1226.599976	5.000000
	-251.100006	1226.599976	5.000000
	1118.800049	-1037.900024	5.000000
	-1118.800049	-1037.900024	5.000000
	794.900024	-1146.500000	5.000000
	-794.900024	-1146.500000	5.000000
	512.900024	-1202.900024	5.000000
	-512.900024	-1202.900024	5.000000
	0.000000	-1208.000000	5.000000
	251.100006	-1226.599976	5.000000
	-251.100006	-1226.599976	5.000000
	0.000000	0.000000	10.000000
	0.000000	-100.000000	16.000000
	50.000000	150.000000	16.000000
	150.000000	50.000000	16.000000
	0.000000	0.000000	16.000000
	239.000000	239.000000	10.000000
	-239.000000	239.000000	10.000000
	-239.000000	-239.000000	10.000000
	239.000000	-239.000000	10.000000
	331.000000	-104.000000	10.000000
	104.000000	-331.000000	10.000000
	331.000000	104.000000	10.000000
	104.000000	331.000000	10.000000
	-104.000000	331.000000	10.000000
	-331.000000	104.000000	10.000000
	-104.000000	-331.000000	10.000000
	-331.000000	-104.000000	10.000000
	350.000000	350.000000	10.000000
	-350.000000	350.000000	10.000000
	-350.000000	-350.000000	10.000000
	350.000000	-350.000000	10.000000
	550.000000	-150.000000	10.000000
	150.000000	-550.000000	10.000000
	550.000000	150.000000	10.000000
	150.000000	550.000000	10.000000
	-150.000000	550.000000	10.000000
	-550.000000	150.000000	10.000000
	-150.000000	-550.000000	10.000000
